url,title,author,date,body 
https://twitter.com/i/web/status/919874890387378176,Abraham Ologundudu on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904897704665088,Twitter / Account Suspended,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874464107712512,Following Guru on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872205852463109,namidanam on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872837367881728,Ahmad R. M. on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903819902877696,LarvaeSoft® on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874616100827136,klickstudios on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874361481449473,Tony De Vos on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873016993107968,aeglelab on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920108651775447045,Karen Shafer on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873497689657345,PAZ on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919908423591964672,الغازى جده on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874350022561792,Twitter / ?,[],,You can search Twitter using the search box below or return to the homepage.
https://twitter.com/i/web/status/919874108359430144,Brody Chaze on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872828769472512,Robert A. Velarde on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872644861906944,Jose Chajon on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873930403483648,tobi bowen on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
http://dlvr.it/Pw2rjL,"Iraq, Catalonia, #MeToo: Your Tuesday Briefing",['Patrick Boehler'],2017-10-17T04:03:07.000Z,"130 million years ago, while dinosaurs still walked the Earth, a pair of dead stars collided. The explosion rattled spacetime and sent waves of light across the universe. On August 17, 2017, light from that explosion appeared as a bright pinprick in the galaxy NGC 4993, then faded to a glowing red ember. Ripples of traumatized spacetime from the distant explosion squeezed and stretched the L-shaped arms of the LIGO and Virgo gravitational-wave detectors. Converted to sound waves, the ripples produced a faint rising chirp. Two seconds later, NASA’s Fermi space telescope detected a gamma ray burst. A brief glint of high-energy radiation from one of the most violent events in nature. Astronomers raced to point their telescopes before the precious light faded away. First on the scene was the Swope telescope in Chile. Right on its heels was the nearby Dark Energy Camera. The antennas of the Very Large Array strained to record radio emissions from the fireball. Even the Hubble space telescope turned its peerless mirror toward NGC 4993. Within hours, the distant explosion had become one of the most observed events in recent astronomical history. Astronomers think the story began with a pair of massive stars that were orbiting each other. The larger star ran out of fuel and collapsed into a dense neutron star. Neutron stars are the densest visible objects in the universe, spinning dervishes bristling with powerful magnetic fields. A teaspoonful of this starstuff would weigh as much as Mount Everest. The intense gravity of the neutron star began to steal gas from its aging sister star. The swirl of hot gas dragged the two stars together until the neutron star began orbiting inside its sister, shredding its outer layers into a swirling cloud of elements. But the sister star survived this mutilation, and eventually exploded, too. Collapsing into a second neutron star. The fuse was now lit for one final cataclysm. Twin spheres of incredible density were now locked in an ever tightening dance of doom. Shedding energy in the form of gravitational waves, the two neutron stars spiralled closer and closer, faster and faster. And finally merged in a moment of astrophysical ecstasy. A kilonova explosion. A crucible for cosmic alchemy. The swirling cloud of superheated atoms was bombarded with neutrons, forging new atoms of gold and platinum and other heavy elements. Scientists think most of the precious metals in the universe were created in kilonova explosions like these. When black holes collide there is nothing to see, though LIGO can hear the chirp from their gravitational waves. But neutron stars are visible matter, and collide within a glowing cloud. This was the first gravitational-wave catastrophe that astronomers saw as well as heard. Our first glimpse of the mysterious physics inside neutron stars. And a first fleeting glimpse of a cosmic mint in the sky."
https://twitter.com/i/web/status/919872959040442368,PAZ on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874420663087104,Dan Boles on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873414885728261,Rottweiler on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872965575086080,Jacob Mani on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873834647478272,JLA on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919876255587164161,AnthonyBlakeDev on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919876985018560513,Rottweiler on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873653231247360,Aximum Consulting on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904310510710784,Vaibhav Ambavale on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919876382313902081,Going Digital on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903827012341760,DC IT on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903704526020610,Tehseen Khan on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874021512146944,Mi$taCaLii on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904286812798982,logicTied on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873473706684416,JLA on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919918145367891970,Matthew Lewis Gallant on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920107737408856065,Jabbadobba on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873305108238336,Marlo Anderson on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904420908937216,Tony De Vos on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904291107852288,fantasylife on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920107218585964545,Nicolás Contreras on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903697886433280,gabriel colima on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872930531692544,Germano Caperna on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872877947686912,Elisabet Guilbrand on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873396044951553,The Startupper on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903895744339969,Ernest Duncan on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874369912008709,Alexandre Pera on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873408967626753,Gotmee on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873704045228032,kazozo on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873900321927168,myPRwire on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903579917438977,C. R. Myers on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872608228855808,Talk Show Talk Show on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919876625721896960,Aperio on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919905208100061190,ANA CASTILLO 🤓 on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873832235814912,Devyn on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920111147541549057,Bhargav Kumare on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904127819317248,TheMightyElodin on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874721092702208,MOB4 on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873744469921793,JD Thompson on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874383203663875,Har Bour on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874288907378688,NewsPopular-HBO on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872358944509952,Har Bour on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903120939012096,Tami Savage on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874391265234944,Avinash Manjunath on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903594182332416,Hugo Castellanos on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920109180345896960,Valmir Santana on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903893047402496,Green Street Tech on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873531512524802,Joseph Cabbage on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872417937481728,myPRwire on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873263391641601,Top Shelf Playbook on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872904464039936,MJ Tam | Chicagonista on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919876707754106881,Anthony K Karugu on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872377881878529,Just Seen This on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920108691562655744,WWE on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872603069865985,Jessica Dragon Cheramie on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872629418405889,Arlenny Soteldo T. on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872594458873857,Luc Chaoui on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874385367982080,Ali Harris on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919877257870667778,Eyn Fessenden on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904066804776960,Mario Fedato on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904329267601408,NOC SMS Solutions on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874090101600257,Syke on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874398961766400,Jay Alan on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872385620332544,Twitter / ?,[],,You can search Twitter using the search box below or return to the homepage.
https://twitter.com/i/web/status/919872635038773248,Shaun Deacon on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920107667405856768,Marcus Monroe on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919904095250632704,Klaus Jensen on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873216889356288,Karmesh on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872578872897536,ABC 123 on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872334584000512,Gabe Mederos on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920031914970398720,Filmedia News on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919876405957218305,► Fernando Seijo on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872265562607617,José Antonio on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873442731749381,おう じゅんき on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
http://dlvr.it/Pvtnlm,#MeToo Floods Social Media With Stories of Harassment and Assault,['Anna Codrea-Rado'],2017-10-16T10:20:56.000Z,"Twitter bolstered the #MeToo trend by promoting it on Moments, its platform of curated stories.

The company pointed to its statement from last week in which it said it was “proud to empower and support the voices on our platform, especially those that speak truth to power.” It also noted that its chief executive, Jack Dorsey, had tweeted about the company’s efforts to tackle abuse on the site."
http://ift.tt/2ii7bq5,"Iraq, Catalonia, #MeToo: Your Tuesday Briefing",['Patrick Boehler'],2017-10-17T04:03:07.000Z,"130 million years ago, while dinosaurs still walked the Earth, a pair of dead stars collided. The explosion rattled spacetime and sent waves of light across the universe. On August 17, 2017, light from that explosion appeared as a bright pinprick in the galaxy NGC 4993, then faded to a glowing red ember. Ripples of traumatized spacetime from the distant explosion squeezed and stretched the L-shaped arms of the LIGO and Virgo gravitational-wave detectors. Converted to sound waves, the ripples produced a faint rising chirp. Two seconds later, NASA’s Fermi space telescope detected a gamma ray burst. A brief glint of high-energy radiation from one of the most violent events in nature. Astronomers raced to point their telescopes before the precious light faded away. First on the scene was the Swope telescope in Chile. Right on its heels was the nearby Dark Energy Camera. The antennas of the Very Large Array strained to record radio emissions from the fireball. Even the Hubble space telescope turned its peerless mirror toward NGC 4993. Within hours, the distant explosion had become one of the most observed events in recent astronomical history. Astronomers think the story began with a pair of massive stars that were orbiting each other. The larger star ran out of fuel and collapsed into a dense neutron star. Neutron stars are the densest visible objects in the universe, spinning dervishes bristling with powerful magnetic fields. A teaspoonful of this starstuff would weigh as much as Mount Everest. The intense gravity of the neutron star began to steal gas from its aging sister star. The swirl of hot gas dragged the two stars together until the neutron star began orbiting inside its sister, shredding its outer layers into a swirling cloud of elements. But the sister star survived this mutilation, and eventually exploded, too. Collapsing into a second neutron star. The fuse was now lit for one final cataclysm. Twin spheres of incredible density were now locked in an ever tightening dance of doom. Shedding energy in the form of gravitational waves, the two neutron stars spiralled closer and closer, faster and faster. And finally merged in a moment of astrophysical ecstasy. A kilonova explosion. A crucible for cosmic alchemy. The swirling cloud of superheated atoms was bombarded with neutrons, forging new atoms of gold and platinum and other heavy elements. Scientists think most of the precious metals in the universe were created in kilonova explosions like these. When black holes collide there is nothing to see, though LIGO can hear the chirp from their gravitational waves. But neutron stars are visible matter, and collide within a glowing cloud. This was the first gravitational-wave catastrophe that astronomers saw as well as heard. Our first glimpse of the mysterious physics inside neutron stars. And a first fleeting glimpse of a cosmic mint in the sky."
